3.37737e-05 0.107
0.00027019 0.388998
0.000911891 0.779966
0.00216152 1.26875
0.00422172 1.83985
0.00729513 2.45997
0.0115844 3.13234
0.0172921 3.87178
0.024621 4.60685
0.0337737 5.28999
0.0449528 6.03904
0.058361 6.71667
0.0742009 7.50695
0.0926751 8.59402
0.113986 9.91839
0.125769 10.6977
0.138337 11.6648
0.151716 12.7498
0.16593 14.0645
0.181006 15.504
0.196968 17.2011
0.213843 18.9384
