3.37737e-05 0.11
0.00027019 0.403997
0.000911891 0.819965
0.00216152 1.33774
0.00422172 1.93478
0.00729513 2.57265
0.0115844 3.2432
0.0172921 3.94235
0.024621 4.55192
0.0337737 5.08014
0.0449528 5.66559
0.058361 6.22853
0.0742009 6.95932
0.0926751 8.07315
0.113986 9.54407
0.125769 10.4475
0.138337 11.5665
0.151716 12.8475
0.16593 14.3832
0.181006 16.0688
0.196968 18.0305
0.213843 20.0807
