3.37737e-05 0.106
0.00027019 0.377998
0.000911891 0.765969
0.00216152 1.23579
0.00422172 1.78708
0.00729513 2.44496
0.0115844 3.19268
0.0172921 3.93729
0.024621 4.71967
0.0337737 5.51583
0.0449528 6.27618
0.058361 7.21997
0.0742009 8.19401
0.0926751 9.52794
0.113986 11.1718
0.125769 12.3691
0.138337 13.7352
0.151716 15.2476
0.16593 16.9829
0.181006 19.1921
0.196968 21.6176
0.213843 24.5331
