3.37737e-05 0.111
0.00027019 0.406997
0.000911891 0.826965
0.00216152 1.34775
0.00422172 1.94685
0.00729513 2.58599
0.0115844 3.26453
0.0172921 3.99367
0.024621 4.72458
0.0337737 5.47232
0.0449528 6.35186
0.058361 7.26132
0.0742009 8.37927
0.0926751 9.91783
0.113986 11.8263
0.125769 12.9368
0.138337 14.2218
0.151716 15.6359
0.16593 17.2534
0.181006 19.0438
0.196968 20.968
0.213843 22.9238
