1.280000e-01 1.620201e+01 1.841801e-01
1.312000e-01 1.581601e+01 1.937205e-01
1.344000e-01 1.548801e+01 2.033534e-01
1.376000e-01 1.520401e+01 2.131294e-01
1.408000e-01 1.495701e+01 2.230670e-01
1.440000e-01 1.474001e+01 2.331716e-01
1.472000e-01 1.454801e+01 2.434431e-01
1.504000e-01 1.437901e+01 2.538817e-01
1.536000e-01 1.422801e+01 2.644852e-01
1.568000e-01 1.409301e+01 2.752510e-01
1.600000e-01 1.397301e+01 2.861754e-01
1.632000e-01 1.386501e+01 2.972555e-01
1.664000e-01 1.376701e+01 3.084863e-01
1.696000e-01 1.368001e+01 3.198637e-01
1.728000e-01 1.360101e+01 3.313831e-01
1.760000e-01 1.353001e+01 3.430392e-01
1.792000e-01 1.346601e+01 3.548272e-01
1.824000e-01 1.340701e+01 3.667415e-01
1.856000e-01 1.335501e+01 3.787769e-01
1.888000e-01 1.330701e+01 3.909277e-01
1.920000e-01 1.326301e+01 4.031883e-01
1.952000e-01 1.322401e+01 4.155529e-01
1.984000e-01 1.318801e+01 4.280159e-01
2.016000e-01 1.315501e+01 4.405715e-01
2.048000e-01 1.312501e+01 4.532137e-01
2.080000e-01 1.309801e+01 4.659371e-01
2.112000e-01 1.307301e+01 4.787352e-01
2.144000e-01 1.305101e+01 4.916030e-01
2.176000e-01 1.303001e+01 5.045343e-01
2.208000e-01 1.301201e+01 5.175234e-01
2.240000e-01 1.299501e+01 5.305653e-01
2.272000e-01 1.297901e+01 5.436530e-01
2.304000e-01 1.296501e+01 5.567826e-01
2.336000e-01 1.295201e+01 5.699478e-01
2.368000e-01 1.294001e+01 5.831432e-01
2.400000e-01 1.292901e+01 5.963649e-01
2.432000e-01 1.291901e+01 6.096053e-01
2.464000e-01 1.291001e+01 6.228616e-01
2.496000e-01 1.290201e+01 6.361277e-01
2.528000e-01 1.289401e+01 6.493988e-01
2.560000e-01 1.288701e+01 6.626715e-01
2.592000e-01 1.288001e+01 6.759391e-01
2.624000e-01 1.287401e+01 6.891988e-01
2.656000e-01 1.286801e+01 7.024455e-01
2.688000e-01 1.286301e+01 7.156748e-01
2.720000e-01 1.285801e+01 7.288840e-01
2.752000e-01 1.285301e+01 7.420668e-01
2.784000e-01 1.284901e+01 7.552212e-01
2.816000e-01 1.284401e+01 7.683427e-01
2.848000e-01 1.284001e+01 7.814277e-01
2.880000e-01 1.283701e+01 7.944735e-01
2.912000e-01 1.283301e+01 8.074750e-01
2.944000e-01 1.282901e+01 8.204308e-01
2.976000e-01 1.282601e+01 8.333366e-01
3.008000e-01 1.282201e+01 8.461898e-01
3.040000e-01 1.281901e+01 8.589884e-01
3.072000e-01 1.281601e+01 8.717272e-01
3.104000e-01 1.281201e+01 8.844059e-01
3.136000e-01 1.280901e+01 8.970211e-01
3.168000e-01 1.280601e+01 9.095702e-01
3.200000e-01 1.280201e+01 9.220519e-01
3.232000e-01 1.279901e+01 9.344618e-01
3.264000e-01 1.279601e+01 9.468001e-01
3.296000e-01 1.279201e+01 9.590636e-01
3.328000e-01 1.278901e+01 9.712505e-01
3.360000e-01 1.278501e+01 9.833600e-01
3.392000e-01 1.278201e+01 9.953882e-01
3.424000e-01 1.277801e+01 1.007336e+00
3.456000e-01 1.277401e+01 1.019200e+00
3.488000e-01 1.277001e+01 1.030980e+00
3.520000e-01 1.276601e+01 1.042674e+00
3.552000e-01 1.276201e+01 1.054280e+00
3.584000e-01 1.275801e+01 1.065799e+00
3.616000e-01 1.275401e+01 1.077228e+00
3.648000e-01 1.275001e+01 1.088567e+00
3.680000e-01 1.274501e+01 1.099815e+00
3.712000e-01 1.274101e+01 1.110970e+00
3.744000e-01 1.273601e+01 1.122032e+00
3.776000e-01 1.273101e+01 1.133001e+00
3.808000e-01 1.272701e+01 1.143875e+00
3.840000e-01 1.272201e+01 1.154655e+00
3.872000e-01 1.271701e+01 1.165338e+00
3.904000e-01 1.271101e+01 1.175926e+00
