  3.000000E+01  7.931958E+01 -2.345222E+01  2.608684E+02 -5.594790E+02 -3.292546E+02  9.653254E+00  6.797295E+00  7.948159E+00
  3.050000E+01  8.082007E+01 -2.347082E+01  2.608683E+02 -5.595003E+02 -3.350515E+02  9.653254E+00  6.797295E+00  8.070411E+00
  3.100000E+01  8.232075E+01 -2.345724E+01  2.608684E+02 -5.594719E+02 -3.408324E+02  9.653254E+00  6.797295E+00  8.190838E+00
  3.150000E+01  8.382139E+01 -2.345466E+01  2.608683E+02 -5.594057E+02 -3.466365E+02  9.653254E+00  6.797295E+00  8.309521E+00
  3.200000E+01  8.532066E+01 -2.345836E+01  2.608683E+02 -5.595051E+02 -3.523883E+02  9.653254E+00  6.797295E+00  8.426532E+00
  3.250000E+01  8.681999E+01 -2.345782E+01  2.608683E+02 -5.594625E+02 -3.581822E+02  9.653254E+00  6.797295E+00  8.541940E+00
  3.300000E+01  8.832061E+01 -2.347317E+01  2.608684E+02 -5.594341E+02 -3.639927E+02  9.653254E+00  6.797295E+00  8.655810E+00
  3.350000E+01  8.982045E+01 -2.347208E+01  2.608684E+02 -5.594696E+02 -3.697619E+02  9.653254E+00  6.797295E+00  8.768201E+00
  3.400000E+01  9.131964E+01 -2.346488E+01  2.608684E+02 -5.595192E+02 -3.755173E+02  9.653254E+00  6.797295E+00  8.879169E+00
  3.450000E+01  9.282014E+01 -2.345171E+01  2.608683E+02 -5.594885E+02 -3.812997E+02  9.653254E+00  6.797295E+00  8.988768E+00
  3.500000E+01  9.432063E+01 -2.346773E+01  2.608683E+02 -5.594293E+02 -3.871219E+02  9.653254E+00  6.797295E+00  9.097046E+00
