  3.000000E+01  6.587549E+01 -6.521059E+01  2.624407E+02 -4.085806E+02 -3.579053E+02  9.183291E+00  7.979904E+00  3.689503E+00
  3.050000E+01  6.748772E+01 -6.557231E+01  2.619590E+02 -4.069575E+02 -3.656554E+02  9.133757E+00  8.001491E+00  3.783231E+00
  3.100000E+01  6.909935E+01 -6.593010E+01  2.614571E+02 -4.054811E+02 -3.733634E+02  9.083666E+00  8.022560E+00  3.874818E+00
  3.150000E+01  7.071034E+01 -6.628399E+01  2.609348E+02 -4.040638E+02 -3.810494E+02  9.032999E+00  8.043102E+00  3.964417E+00
  3.200000E+01  7.232067E+01 -6.663398E+01  2.603918E+02 -4.027010E+02 -3.887127E+02  8.981734E+00  8.063105E+00  4.052163E+00
  3.250000E+01  7.393029E+01 -6.698009E+01  2.598280E+02 -4.014683E+02 -3.963299E+02  8.929849E+00  8.082560E+00  4.138177E+00
  3.300000E+01  7.553918E+01 -6.732234E+01  2.592429E+02 -4.003350E+02 -4.039063E+02  8.877319E+00  8.101454E+00  4.222569E+00
  3.350000E+01  7.714728E+01 -6.766076E+01  2.586365E+02 -3.992561E+02 -4.114525E+02  8.824120E+00  8.119775E+00  4.305439E+00
  3.400000E+01  7.875455E+01 -6.799537E+01  2.580085E+02 -3.983120E+02 -4.189419E+02  8.770224E+00  8.137509E+00  4.386875E+00
  3.450000E+01  8.036095E+01 -6.832619E+01  2.573585E+02 -3.975076E+02 -4.263690E+02  8.715603E+00  8.154641E+00  4.466962E+00
  3.500000E+01  8.196644E+01 -6.865326E+01  2.566865E+02 -3.966960E+02 -4.337769E+02  8.660227E+00  8.171156E+00  4.545774E+00
