  3.000000E+01  6.703565E+01 -6.367242E+01  2.618568E+02 -4.067233E+02 -3.617647E+02  9.123437E+00  8.005894E+00  3.802356E+00
  3.050000E+01  6.865720E+01 -6.398630E+01  2.613463E+02 -4.052185E+02 -3.694762E+02  9.072793E+00  8.027034E+00  3.894297E+00
  3.100000E+01  7.027841E+01 -6.431906E+01  2.608149E+02 -4.036593E+02 -3.772207E+02  9.021555E+00  8.047635E+00  3.984251E+00
  3.150000E+01  7.189756E+01 -6.463739E+01  2.602624E+02 -4.024266E+02 -3.848523E+02  8.969702E+00  8.067688E+00  4.072354E+00
  3.200000E+01  7.351682E+01 -6.497534E+01  2.596885E+02 -4.011655E+02 -3.925079E+02  8.917209E+00  8.087180E+00  4.158726E+00
  3.250000E+01  7.513631E+01 -6.526641E+01  2.590930E+02 -3.999848E+02 -4.000897E+02  8.864050E+00  8.106100E+00  4.243478E+00
  3.300000E+01  7.675321E+01 -6.557014E+01  2.584757E+02 -3.990053E+02 -4.076066E+02  8.810200E+00  8.124435E+00  4.326709E+00
  3.350000E+01  7.837008E+01 -6.588104E+01  2.578362E+02 -3.981251E+02 -4.150902E+02  8.755630E+00  8.142169E+00  4.408509E+00
  3.400000E+01  7.998521E+01 -6.621413E+01  2.571743E+02 -3.973254E+02 -4.225510E+02  8.700310E+00  8.159287E+00  4.488962E+00
  3.450000E+01  8.160206E+01 -6.650062E+01  2.564897E+02 -3.965470E+02 -4.299518E+02  8.644208E+00  8.175774E+00  4.568143E+00
  3.500000E+01  8.321434E+01 -6.677465E+01  2.557820E+02 -3.960004E+02 -4.372287E+02  8.587290E+00  8.191611E+00  4.646122E+00
