  1.000000E-02 -1.786386E-02  9.379825E+00 -1.017470E+00
  2.000000E-02 -7.334283E-02  1.872301E+01 -2.849380E+00
  3.000000E-02 -1.571497E-01  2.803068E+01 -4.644036E+00
  4.000000E-02 -2.596931E-01  3.730679E+01 -6.330275E+00
  5.000000E-02 -3.717854E-01  4.655570E+01 -7.886023E+00
  6.000000E-02 -4.846728E-01  5.578182E+01 -9.302972E+00
  7.000000E-02 -5.900260E-01  6.498952E+01 -1.057822E+01
  8.000000E-02 -6.799189E-01  7.418309E+01 -1.171139E+01
  9.000000E-02 -7.468001E-01  8.336669E+01 -1.270342E+01
  1.000000E-01 -7.834623E-01  9.254440E+01 -1.355597E+01
  1.100000E-01 -7.830080E-01  1.017202E+02 -1.427107E+01
  1.200000E-01 -7.388157E-01  1.108979E+02 -1.485097E+01
  1.300000E-01 -6.445053E-01  1.200813E+02 -1.529799E+01
  1.400000E-01 -4.939051E-01  1.292740E+02 -1.561447E+01
  1.500000E-01 -2.810198E-01  1.384796E+02 -1.580273E+01
  1.600000E-01  2.394089E-08  1.477016E+02 -1.586500E+01
  1.700000E-01  3.548850E-01  1.569434E+02 -1.580343E+01
  1.800000E-01  7.892732E-01  1.662084E+02 -1.562007E+01
  1.900000E-01  1.308732E+00  1.754998E+02 -1.531685E+01
  2.000000E-01  1.918780E+00  1.848209E+02 -1.489560E+01
  2.100000E-01  2.624902E+00  1.941748E+02 -1.435801E+01
  2.200000E-01  3.432561E+00  2.035648E+02 -1.370567E+01
  2.300000E-01  4.347215E+00  2.129938E+02 -1.294007E+01
  2.400000E-01  5.374319E+00  2.224650E+02 -1.206255E+01
  2.500000E-01  6.519328E+00  2.319814E+02 -1.107439E+01
  2.600000E-01  7.787703E+00  2.415460E+02 -9.976740E+00
  2.700000E-01  9.184905E+00  2.511619E+02 -8.770678E+00
  2.800000E-01  1.071639E+01  2.608320E+02 -7.457192E+00
  2.900000E-01  1.238759E+01  2.705592E+02 -6.037198E+00
  3.000000E-01  1.420394E+01  2.803465E+02 -4.511545E+00
  3.100000E-01  1.617080E+01  2.901969E+02 -2.881023E+00
  3.200000E-01  1.829349E+01  3.001132E+02 -1.146375E+00
  3.300000E-01  2.057728E+01  3.100983E+02  6.916969E-01
  3.400000E-01  2.302731E+01  3.201551E+02  2.632520E+00
  3.500000E-01  2.564864E+01  3.302864E+02  4.675447E+00
  3.600000E-01  2.844619E+01  3.404951E+02  6.819844E+00
  3.700000E-01  3.142473E+01  3.507841E+02  9.065083E+00
  3.800000E-01  3.458887E+01  3.611560E+02  1.141054E+01
  3.900000E-01  3.794303E+01  3.716137E+02  1.385557E+01
  4.000000E-01  4.149143E+01  3.821598E+02  1.639954E+01
  4.100000E-01  4.523810E+01  3.927971E+02  1.904178E+01
  4.200000E-01  4.918680E+01  4.035283E+02  2.178159E+01
  4.300000E-01  5.334109E+01  4.143559E+02  2.461827E+01
  4.400000E-01  5.770429E+01  4.252825E+02  2.755106E+01
  4.500000E-01  6.227945E+01  4.363106E+02  3.057919E+01
  4.600000E-01  6.706940E+01  4.474428E+02  3.370184E+01
  4.700000E-01  7.207669E+01  4.586815E+02  3.691816E+01
  4.800000E-01  7.730366E+01  4.700291E+02  4.022727E+01
  4.900000E-01  8.275238E+01  4.814878E+02  4.362823E+01
  5.000000E-01  8.842469E+01  4.930601E+02  4.712010E+01
  5.100000E-01  9.432222E+01  5.047480E+02  5.070187E+01
  5.200000E-01  1.004464E+02  5.165537E+02  5.437252E+01
  5.300000E-01  1.067983E+02  5.284794E+02  5.813098E+01
  5.400000E-01  1.133790E+02  5.405271E+02  6.197616E+01
  5.500000E-01  1.201894E+02  5.526988E+02  6.590694E+01
  5.600000E-01  1.272299E+02  5.649964E+02  6.992218E+01
  5.700000E-01  1.345012E+02  5.774218E+02  7.402070E+01
  5.800000E-01  1.420034E+02  5.899768E+02  7.820132E+01
  5.900000E-01  1.497368E+02  6.026631E+02  8.246283E+01
  6.000000E-01  1.577015E+02  6.154824E+02  8.680400E+01
  6.100000E-01  1.658973E+02  6.284364E+02  9.122361E+01
  6.200000E-01  1.743242E+02  6.415266E+02  9.572040E+01
  6.300000E-01  1.829817E+02  6.547547E+02  1.002931E+02
  6.400000E-01  1.918696E+02  6.681219E+02  1.049405E+02
  6.500000E-01  2.009875E+02  6.816299E+02  1.096613E+02
  6.600000E-01  2.103348E+02  6.952798E+02  1.144543E+02
  6.700000E-01  2.199110E+02  7.090732E+02  1.193182E+02
  6.800000E-01  2.297154E+02  7.230111E+02  1.242517E+02
  6.900000E-01  2.397476E+02  7.370949E+02  1.292535E+02
  7.000000E-01  2.500066E+02  7.513258E+02  1.343226E+02
  7.100000E-01  2.604919E+02  7.657048E+02  1.394575E+02
  7.200000E-01  2.712026E+02  7.802331E+02  1.446571E+02
  7.300000E-01  2.821381E+02  7.949117E+02  1.499201E+02
  7.400000E-01  2.932975E+02  8.097416E+02  1.552455E+02
  7.500000E-01  3.046800E+02  8.247239E+02  1.606319E+02
  7.600000E-01  3.162848E+02  8.398594E+02  1.660781E+02
  7.700000E-01  3.281111E+02  8.551490E+02  1.715832E+02
  7.800000E-01  3.401581E+02  8.705937E+02  1.771458E+02
  7.900000E-01  3.524249E+02  8.861942E+02  1.827648E+02
  8.000000E-01  3.649107E+02  9.019514E+02  1.884393E+02
  8.100000E-01  3.776147E+02  9.178660E+02  1.941679E+02
  8.200000E-01  3.905362E+02  9.339388E+02  1.999498E+02
  8.300000E-01  4.036741E+02  9.501705E+02  2.057838E+02
