1.280000e-01 1.515201e+01 2.032465e-01
1.312000e-01 1.486201e+01 2.154433e-01
1.344000e-01 1.461901e+01 2.278020e-01
1.376000e-01 1.441501e+01 2.403317e-01
1.408000e-01 1.424001e+01 2.530790e-01
1.440000e-01 1.409101e+01 2.660546e-01
1.472000e-01 1.396201e+01 2.792539e-01
1.504000e-01 1.385001e+01 2.926803e-01
1.536000e-01 1.375401e+01 3.063274e-01
1.568000e-01 1.367001e+01 3.201907e-01
1.600000e-01 1.359801e+01 3.342654e-01
1.632000e-01 1.353501e+01 3.485433e-01
1.664000e-01 1.348001e+01 3.630193e-01
1.696000e-01 1.343301e+01 3.776855e-01
1.728000e-01 1.339101e+01 3.925343e-01
1.760000e-01 1.335601e+01 4.075587e-01
1.792000e-01 1.332501e+01 4.227493e-01
1.824000e-01 1.329901e+01 4.380995e-01
1.856000e-01 1.327601e+01 4.536002e-01
1.888000e-01 1.325701e+01 4.692432e-01
1.920000e-01 1.324101e+01 4.850208e-01
1.952000e-01 1.322801e+01 5.009228e-01
1.984000e-01 1.321601e+01 5.169427e-01
2.016000e-01 1.320701e+01 5.330709e-01
2.048000e-01 1.320001e+01 5.492992e-01
2.080000e-01 1.319401e+01 5.656199e-01
2.112000e-01 1.319001e+01 5.820229e-01
2.144000e-01 1.318701e+01 5.985020e-01
2.176000e-01 1.318501e+01 6.150478e-01
2.208000e-01 1.318401e+01 6.316525e-01
2.240000e-01 1.318401e+01 6.483088e-01
2.272000e-01 1.318501e+01 6.650072e-01
2.304000e-01 1.318601e+01 6.817420e-01
2.336000e-01 1.318801e+01 6.985045e-01
2.368000e-01 1.319001e+01 7.152874e-01
2.400000e-01 1.319301e+01 7.320846e-01
2.432000e-01 1.319501e+01 7.488865e-01
2.464000e-01 1.319901e+01 7.656889e-01
2.496000e-01 1.320201e+01 7.824838e-01
2.528000e-01 1.320501e+01 7.992642e-01
2.560000e-01 1.320901e+01 8.160258e-01
2.592000e-01 1.321301e+01 8.327589e-01
2.624000e-01 1.321601e+01 8.494608e-01
2.656000e-01 1.322001e+01 8.661242e-01
2.688000e-01 1.322401e+01 8.827433e-01
2.720000e-01 1.322701e+01 8.993140e-01
2.752000e-01 1.323001e+01 9.158287e-01
2.784000e-01 1.323401e+01 9.322846e-01
2.816000e-01 1.323701e+01 9.486759e-01
2.848000e-01 1.324001e+01 9.649975e-01
2.880000e-01 1.324301e+01 9.812464e-01
2.912000e-01 1.324601e+01 9.974155e-01
2.944000e-01 1.324801e+01 1.013503e+00
2.976000e-01 1.325001e+01 1.029505e+00
3.008000e-01 1.325201e+01 1.045416e+00
3.040000e-01 1.325401e+01 1.061234e+00
3.072000e-01 1.325601e+01 1.076954e+00
3.104000e-01 1.325701e+01 1.092574e+00
3.136000e-01 1.325801e+01 1.108090e+00
3.168000e-01 1.325901e+01 1.123500e+00
3.200000e-01 1.326001e+01 1.138801e+00
3.232000e-01 1.326001e+01 1.153989e+00
3.264000e-01 1.326101e+01 1.169063e+00
3.296000e-01 1.326001e+01 1.184020e+00
3.328000e-01 1.326001e+01 1.198857e+00
3.360000e-01 1.325901e+01 1.213574e+00
3.392000e-01 1.325901e+01 1.228167e+00
3.424000e-01 1.325701e+01 1.242636e+00
3.456000e-01 1.325601e+01 1.256977e+00
3.488000e-01 1.325401e+01 1.271191e+00
3.520000e-01 1.325301e+01 1.285275e+00
3.552000e-01 1.325101e+01 1.299228e+00
3.584000e-01 1.324801e+01 1.313049e+00
3.616000e-01 1.324601e+01 1.326736e+00
3.648000e-01 1.324301e+01 1.340289e+00
3.680000e-01 1.324001e+01 1.353708e+00
3.712000e-01 1.323601e+01 1.366989e+00
3.744000e-01 1.323301e+01 1.380135e+00
3.776000e-01 1.322901e+01 1.393143e+00
3.808000e-01 1.322501e+01 1.406014e+00
3.840000e-01 1.322101e+01 1.418747e+00
3.872000e-01 1.321601e+01 1.431340e+00
3.904000e-01 1.321201e+01 1.443796e+00
3.936000e-01 1.320701e+01 1.456112e+00
3.968000e-01 1.320201e+01 1.468289e+00
4.000000e-01 1.319601e+01 1.480328e+00
4.032000e-01 1.319101e+01 1.492227e+00
4.064000e-01 1.318501e+01 1.503988e+00
4.096000e-01 1.317901e+01 1.515610e+00
4.128000e-01 1.317301e+01 1.527093e+00
4.160000e-01 1.316701e+01 1.538439e+00
4.192000e-01 1.316001e+01 1.549645e+00
4.224000e-01 1.315401e+01 1.560715e+00
4.256000e-01 1.314701e+01 1.571648e+00
4.288000e-01 1.314001e+01 1.582444e+00
4.320000e-01 1.313301e+01 1.593105e+00
4.352000e-01 1.312601e+01 1.603629e+00
4.384000e-01 1.311801e+01 1.614019e+00
4.416000e-01 1.311101e+01 1.624274e+00
4.448000e-01 1.310301e+01 1.634396e+00
4.480000e-01 1.309501e+01 1.644386e+00
4.512000e-01 1.308701e+01 1.654243e+00
4.544000e-01 1.307901e+01 1.663970e+00
4.576000e-01 1.307001e+01 1.673566e+00
4.608000e-01 1.306201e+01 1.683032e+00
4.640000e-01 1.305301e+01 1.692370e+00
4.672000e-01 1.304401e+01 1.701579e+00
4.704000e-01 1.303901e+01 1.706949e+00
4.736000e-01 1.303401e+01 1.712507e+00
4.768000e-01 1.302801e+01 1.717760e+00
4.800000e-01 1.302301e+01 1.722793e+00
4.832000e-01 1.301801e+01 1.727638e+00
4.864000e-01 1.301301e+01 1.732330e+00
4.896000e-01 1.300701e+01 1.736880e+00
4.928000e-01 1.300201e+01 1.741303e+00
4.960000e-01 1.299701e+01 1.745609e+00
