  1.000000E-02  2.567147E-02 -1.750137E-02 -8.182878E-03  0.000000E+00
  2.000000E-02  9.589678E-02 -6.917492E-02 -3.233671E-02  0.000000E+00
  3.000000E-02  2.023725E-01 -1.541234E-01 -7.203535E-02  0.000000E+00
  4.000000E-02  3.383749E-01 -2.716464E-01 -1.269465E-01  0.000000E+00
  5.000000E-02  4.983137E-01 -4.211483E-01 -1.967876E-01  0.000000E+00
  6.000000E-02  6.774915E-01 -6.021031E-01 -2.813095E-01  0.000000E+00
  7.000000E-02  8.719380E-01 -8.140368E-01 -3.802876E-01  0.000000E+00
  8.000000E-02  1.078287E+00 -1.056515E+00 -4.935165E-01  0.000000E+00
  9.000000E-02  1.293679E+00 -1.329138E+00 -6.208064E-01  0.000000E+00
  1.000000E-01  1.515683E+00 -1.631530E+00 -7.619802E-01  0.000000E+00
  1.100000E-01  1.742235E+00 -1.963341E+00 -9.168724E-01  0.000000E+00
  1.200000E-01  1.971579E+00 -2.324241E+00 -1.085326E+00  0.000000E+00
  1.300000E-01  2.202230E+00 -2.713916E+00 -1.267195E+00  0.000000E+00
  1.400000E-01  2.432930E+00 -3.132070E+00 -1.462337E+00  0.000000E+00
  1.500000E-01  2.662621E+00 -3.578419E+00 -1.670619E+00  0.000000E+00
  1.600000E-01  2.890412E+00 -4.052693E+00 -1.891913E+00  0.000000E+00
  1.700000E-01  3.115563E+00 -4.554631E+00 -2.126096E+00  0.000000E+00
  1.800000E-01  3.337457E+00 -5.083986E+00 -2.373053E+00  0.000000E+00
  1.900000E-01  3.555590E+00 -5.640518E+00 -2.632668E+00  0.000000E+00
  2.000000E-01  3.769550E+00 -6.223997E+00 -2.904835E+00  0.000000E+00
  2.100000E-01  3.979007E+00 -6.834200E+00 -3.189447E+00  0.000000E+00
  2.200000E-01  4.183702E+00 -7.470913E+00 -3.486404E+00  0.000000E+00
  2.300000E-01  4.383436E+00 -8.133928E+00 -3.795608E+00  0.000000E+00
  2.400000E-01  4.578062E+00 -8.823043E+00 -4.116964E+00  0.000000E+00
  2.500000E-01  4.767478E+00 -9.538065E+00 -4.450380E+00  0.000000E+00
  2.600000E-01  4.951620E+00 -1.027880E+01 -4.795768E+00  0.000000E+00
  2.700000E-01  5.130457E+00 -1.104507E+01 -5.153040E+00  0.000000E+00
  2.800000E-01  5.303985E+00 -1.183670E+01 -5.522112E+00  0.000000E+00
  2.900000E-01  5.472223E+00 -1.265351E+01 -5.902903E+00  0.000000E+00
  3.000000E-01  5.635213E+00 -1.349532E+01 -6.295334E+00  0.000000E+00
  3.100000E-01  5.793009E+00 -1.436199E+01 -6.699325E+00  0.000000E+00
  3.200000E-01  5.945682E+00 -1.525334E+01 -7.114803E+00  0.000000E+00
  3.300000E-01  6.093314E+00 -1.616922E+01 -7.541693E+00  0.000000E+00
  3.400000E-01  6.235996E+00 -1.710947E+01 -7.979922E+00  0.000000E+00
  3.500000E-01  6.373826E+00 -1.807396E+01 -8.429422E+00  0.000000E+00
  3.600000E-01  6.506908E+00 -1.906252E+01 -8.890123E+00  0.000000E+00
  3.700000E-01  6.635351E+00 -2.007502E+01 -9.361958E+00  0.000000E+00
  3.800000E-01  6.759267E+00 -2.111132E+01 -9.844862E+00  0.000000E+00
  3.900000E-01  6.878772E+00 -2.217129E+01 -1.033877E+01  0.000000E+00
  4.000000E-01  6.993980E+00 -2.325478E+01 -1.084362E+01  0.000000E+00
  4.100000E-01  7.105009E+00 -2.436167E+01 -1.135935E+01  0.000000E+00
  4.200000E-01  7.211976E+00 -2.549182E+01 -1.188590E+01  0.000000E+00
  4.300000E-01  7.314997E+00 -2.664512E+01 -1.242320E+01  0.000000E+00
  4.400000E-01  7.414188E+00 -2.782144E+01 -1.297122E+01  0.000000E+00
  4.500000E-01  7.509663E+00 -2.902066E+01 -1.352987E+01  0.000000E+00
  4.600000E-01  7.601535E+00 -3.024265E+01 -1.409912E+01  0.000000E+00
  4.700000E-01  7.689915E+00 -3.148731E+01 -1.467890E+01  0.000000E+00
  4.800000E-01  7.774912E+00 -3.275452E+01 -1.526916E+01  0.000000E+00
  4.900000E-01  7.856633E+00 -3.404417E+01 -1.586985E+01  0.000000E+00
  5.000000E-01  7.935181E+00 -3.535614E+01 -1.648092E+01  0.000000E+00
  5.100000E-01  8.010660E+00 -3.669033E+01 -1.710231E+01  0.000000E+00
  5.200000E-01  8.083168E+00 -3.804663E+01 -1.773398E+01  0.000000E+00
  5.300000E-01  8.152802E+00 -3.942493E+01 -1.837587E+01  0.000000E+00
  5.400000E-01  8.219656E+00 -4.082514E+01 -1.902794E+01  0.000000E+00
  5.500000E-01  8.283822E+00 -4.224714E+01 -1.969015E+01  0.000000E+00
  5.600000E-01  8.345389E+00 -4.369085E+01 -2.036243E+01  0.000000E+00
  5.700000E-01  8.404443E+00 -4.515616E+01 -2.104475E+01  0.000000E+00
  5.800000E-01  8.461068E+00 -4.664298E+01 -2.173707E+01  0.000000E+00
  5.900000E-01  8.515344E+00 -4.815121E+01 -2.243933E+01  0.000000E+00
  6.000000E-01  8.567352E+00 -4.968075E+01 -2.315149E+01  0.000000E+00
  6.100000E-01  8.617166E+00 -5.123152E+01 -2.387352E+01  0.000000E+00
  6.200000E-01  8.664860E+00 -5.280342E+01 -2.460536E+01  0.000000E+00
  6.300000E-01  8.710505E+00 -5.439637E+01 -2.534698E+01  0.000000E+00
  6.400000E-01  8.754171E+00 -5.601027E+01 -2.609833E+01  0.000000E+00
  6.500000E-01  8.795925E+00 -5.764504E+01 -2.685937E+01  0.000000E+00
  6.600000E-01  8.835829E+00 -5.930059E+01 -2.763006E+01  0.000000E+00
  6.700000E-01  8.873948E+00 -6.097684E+01 -2.841037E+01  0.000000E+00
  6.800000E-01  8.910341E+00 -6.267370E+01 -2.920025E+01  0.000000E+00
  6.900000E-01  8.945065E+00 -6.439110E+01 -2.999966E+01  0.000000E+00
  7.000000E-01  8.978178E+00 -6.612894E+01 -3.080858E+01  0.000000E+00
  7.100000E-01  9.009733E+00 -6.788715E+01 -3.162695E+01  0.000000E+00
  7.200000E-01  9.039783E+00 -6.966565E+01 -3.245474E+01  0.000000E+00
  7.300000E-01  9.068378E+00 -7.146437E+01 -3.329192E+01  0.000000E+00
  7.400000E-01  9.095568E+00 -7.328322E+01 -3.413844E+01  0.000000E+00
  7.500000E-01  9.121398E+00 -7.512213E+01 -3.499428E+01  0.000000E+00
  7.600000E-01  9.145915E+00 -7.698102E+01 -3.585940E+01  0.000000E+00
  7.700000E-01  9.169164E+00 -7.885982E+01 -3.673376E+01  0.000000E+00
  7.800000E-01  9.191185E+00 -8.075846E+01 -3.761733E+01  0.000000E+00
  7.900000E-01  9.212020E+00 -8.267686E+01 -3.851008E+01  0.000000E+00
  8.000000E-01  9.231709E+00 -8.461495E+01 -3.941196E+01  0.000000E+00
  8.100000E-01  9.250289E+00 -8.657266E+01 -4.032295E+01  0.000000E+00
  8.200000E-01  9.267798E+00 -8.854993E+01 -4.124302E+01  0.000000E+00
  8.300000E-01  9.284271E+00 -9.054667E+01 -4.217214E+01  0.000000E+00
  8.400000E-01  9.299743E+00 -9.256283E+01 -4.311026E+01  0.000000E+00
  8.500000E-01  9.314246E+00 -9.459833E+01 -4.405736E+01  0.000000E+00
  8.600000E-01  9.327813E+00 -9.665312E+01 -4.501341E+01  0.000000E+00
  8.700000E-01  9.340474E+00 -9.872711E+01 -4.597838E+01  0.000000E+00
  8.800000E-01  9.352260E+00 -1.008203E+02 -4.695223E+01  0.000000E+00
  8.900000E-01  9.363199E+00 -1.029325E+02 -4.793494E+01  0.000000E+00
  9.000000E-01  9.373320E+00 -1.050637E+02 -4.892648E+01  0.000000E+00
  9.100000E-01  9.382648E+00 -1.072139E+02 -4.992682E+01  0.000000E+00
