1.280000e-01 1.369701e+01 2.482502e-01
1.312000e-01 1.358101e+01 2.657495e-01
1.344000e-01 1.349101e+01 2.837347e-01
1.376000e-01 1.342101e+01 3.021013e-01
1.408000e-01 1.337001e+01 3.205563e-01
1.440000e-01 1.333201e+01 3.391876e-01
1.472000e-01 1.330601e+01 3.580007e-01
1.504000e-01 1.328801e+01 3.770250e-01
1.536000e-01 1.327701e+01 3.962382e-01
1.568000e-01 1.327201e+01 4.156298e-01
1.600000e-01 1.327301e+01 4.351947e-01
1.632000e-01 1.327701e+01 4.549019e-01
1.664000e-01 1.328401e+01 4.747536e-01
1.696000e-01 1.329501e+01 4.947271e-01
1.728000e-01 1.330701e+01 5.148086e-01
1.760000e-01 1.332101e+01 5.349903e-01
1.792000e-01 1.333701e+01 5.552458e-01
1.824000e-01 1.335301e+01 5.755742e-01
1.856000e-01 1.337101e+01 5.959564e-01
1.888000e-01 1.338901e+01 6.163804e-01
1.920000e-01 1.340701e+01 6.368389e-01
1.952000e-01 1.342601e+01 6.573106e-01
1.984000e-01 1.344501e+01 6.777943e-01
2.016000e-01 1.346301e+01 6.982745e-01
2.048000e-01 1.348201e+01 7.187413e-01
2.080000e-01 1.350101e+01 7.391892e-01
2.112000e-01 1.351901e+01 7.596009e-01
2.144000e-01 1.353701e+01 7.799757e-01
2.176000e-01 1.355501e+01 8.003010e-01
2.208000e-01 1.357201e+01 8.205698e-01
2.240000e-01 1.358901e+01 8.407775e-01
2.272000e-01 1.360501e+01 8.609104e-01
2.304000e-01 1.362101e+01 8.809687e-01
2.336000e-01 1.363701e+01 9.009422e-01
2.368000e-01 1.365101e+01 9.208259e-01
2.400000e-01 1.366601e+01 9.406159e-01
2.432000e-01 1.367901e+01 9.603025e-01
2.464000e-01 1.369201e+01 9.798850e-01
2.496000e-01 1.370501e+01 9.993567e-01
2.528000e-01 1.371701e+01 1.018713e+00
2.560000e-01 1.372801e+01 1.037952e+00
2.592000e-01 1.373901e+01 1.057065e+00
2.624000e-01 1.374901e+01 1.076053e+00
2.656000e-01 1.375901e+01 1.094910e+00
2.688000e-01 1.376801e+01 1.113633e+00
2.720000e-01 1.377701e+01 1.132221e+00
2.752000e-01 1.378401e+01 1.150667e+00
2.784000e-01 1.379201e+01 1.168972e+00
2.816000e-01 1.379901e+01 1.187132e+00
2.848000e-01 1.380501e+01 1.205144e+00
2.880000e-01 1.381101e+01 1.223008e+00
2.912000e-01 1.381601e+01 1.240719e+00
2.944000e-01 1.382001e+01 1.258277e+00
2.976000e-01 1.382501e+01 1.275679e+00
3.008000e-01 1.382801e+01 1.292925e+00
3.040000e-01 1.383101e+01 1.310012e+00
3.072000e-01 1.383401e+01 1.326939e+00
3.104000e-01 1.383601e+01 1.343706e+00
3.136000e-01 1.383801e+01 1.360310e+00
3.168000e-01 1.383901e+01 1.376750e+00
3.200000e-01 1.384001e+01 1.393026e+00
3.232000e-01 1.384101e+01 1.409137e+00
3.264000e-01 1.384001e+01 1.425082e+00
3.296000e-01 1.384001e+01 1.440860e+00
3.328000e-01 1.383901e+01 1.456470e+00
3.360000e-01 1.383801e+01 1.471913e+00
3.392000e-01 1.383601e+01 1.487188e+00
3.424000e-01 1.383401e+01 1.502294e+00
3.456000e-01 1.383101e+01 1.517231e+00
3.488000e-01 1.382901e+01 1.531999e+00
3.520000e-01 1.382501e+01 1.546598e+00
3.552000e-01 1.382201e+01 1.561027e+00
3.584000e-01 1.381801e+01 1.575287e+00
3.616000e-01 1.381401e+01 1.589378e+00
3.648000e-01 1.380901e+01 1.603300e+00
3.680000e-01 1.380401e+01 1.617053e+00
3.712000e-01 1.379901e+01 1.630637e+00
3.744000e-01 1.379301e+01 1.644053e+00
3.776000e-01 1.378701e+01 1.657301e+00
3.808000e-01 1.378101e+01 1.670382e+00
3.840000e-01 1.377501e+01 1.683295e+00
3.872000e-01 1.376801e+01 1.696042e+00
3.904000e-01 1.376101e+01 1.708623e+00
3.936000e-01 1.375401e+01 1.721038e+00
3.968000e-01 1.374701e+01 1.733289e+00
4.000000e-01 1.373901e+01 1.745376e+00
4.032000e-01 1.373101e+01 1.757299e+00
4.064000e-01 1.372301e+01 1.769060e+00
4.096000e-01 1.371401e+01 1.780659e+00
4.128000e-01 1.370601e+01 1.792097e+00
4.160000e-01 1.369701e+01 1.803376e+00
4.192000e-01 1.368801e+01 1.814495e+00
4.224000e-01 1.367801e+01 1.825456e+00
4.256000e-01 1.366901e+01 1.836261e+00
4.288000e-01 1.365901e+01 1.846909e+00
4.320000e-01 1.365301e+01 1.853621e+00
4.352000e-01 1.364701e+01 1.859939e+00
4.384000e-01 1.364101e+01 1.865900e+00
4.416000e-01 1.363501e+01 1.871588e+00
4.448000e-01 1.362901e+01 1.877061e+00
4.480000e-01 1.362301e+01 1.882351e+00
4.512000e-01 1.361701e+01 1.887474e+00
4.544000e-01 1.361101e+01 1.892449e+00
4.576000e-01 1.360501e+01 1.897285e+00
4.608000e-01 1.359901e+01 1.901992e+00
4.640000e-01 1.359301e+01 1.906576e+00
4.672000e-01 1.358701e+01 1.911044e+00
4.704000e-01 1.358101e+01 1.915400e+00
4.736000e-01 1.357401e+01 1.919650e+00
4.768000e-01 1.356801e+01 1.923797e+00
4.800000e-01 1.356201e+01 1.927845e+00
4.832000e-01 1.355501e+01 1.931798e+00
4.864000e-01 1.354801e+01 1.935657e+00
4.896000e-01 1.354201e+01 1.939427e+00
4.928000e-01 1.353501e+01 1.943110e+00
4.960000e-01 1.352801e+01 1.946706e+00
4.992000e-01 1.352101e+01 1.950221e+00
