  3.000000E+01  7.960231E+01  3.719942E+00  2.923425E+02 -2.237864E+02 -4.129588E+02  9.533634E+00  1.055299E+01  5.065378E+00
  3.050000E+01  8.130285E+01  3.852916E+00  2.917491E+02 -2.236634E+02 -4.216350E+02  9.489786E+00  1.057681E+01  5.133537E+00
  3.100000E+01  8.300070E+01  3.934051E+00  2.911387E+02 -2.236705E+02 -4.303039E+02  9.445355E+00  1.059998E+01  5.200770E+00
  3.150000E+01  8.469605E+01  4.007990E+00  2.905109E+02 -2.237154E+02 -4.389459E+02  9.400322E+00  1.062249E+01  5.267110E+00
  3.200000E+01  8.638946E+01  4.086239E+00  2.898656E+02 -2.238266E+02 -4.475429E+02  9.354664E+00  1.064431E+01  5.332589E+00
  3.250000E+01  8.807990E+01  4.161400E+00  2.892026E+02 -2.241318E+02 -4.560561E+02  9.308362E+00  1.066545E+01  5.397240E+00
  3.300000E+01  8.976513E+01  4.211677E+00  2.885219E+02 -2.245956E+02 -4.645028E+02  9.261392E+00  1.068588E+01  5.461089E+00
  3.350000E+01  9.144913E+01  4.234048E+00  2.878231E+02 -2.251208E+02 -4.729338E+02  9.213729E+00  1.070559E+01  5.524164E+00
  3.400000E+01  9.312988E+01  4.258457E+00  2.871060E+02 -2.257455E+02 -4.812947E+02  9.165349E+00  1.072457E+01  5.586490E+00
  3.450000E+01  9.480742E+01  4.270067E+00  2.863705E+02 -2.265476E+02 -4.895724E+02  9.116224E+00  1.074280E+01  5.648091E+00
  3.500000E+01  9.648200E+01  4.281779E+00  2.856164E+02 -2.273899E+02 -4.977973E+02  9.066326E+00  1.076025E+01  5.708989E+00
