  1.000000E-02 -1.777501E-02  9.380005E+00 -9.995345E-01
  2.000000E-02 -7.310037E-02  1.872351E+01 -2.824320E+00
  3.000000E-02 -1.567204E-01  2.803159E+01 -4.613560E+00
  4.000000E-02 -2.591813E-01  3.730817E+01 -6.295783E+00
  5.000000E-02 -3.714553E-01  4.655754E+01 -7.849255E+00
  6.000000E-02 -4.849004E-01  5.578405E+01 -9.265864E+00
  7.000000E-02 -5.912169E-01  6.499201E+01 -1.054266E+01
  8.000000E-02 -6.824171E-01  7.418568E+01 -1.167903E+01
  9.000000E-02 -7.508043E-01  8.336920E+01 -1.267553E+01
  1.000000E-01 -7.889588E-01  9.254667E+01 -1.353334E+01
  1.100000E-01 -7.897262E-01  1.017221E+02 -1.425400E+01
  1.200000E-01 -7.462095E-01  1.108993E+02 -1.483928E+01
  1.300000E-01 -6.517619E-01  1.200822E+02 -1.529105E+01
  1.400000E-01 -4.999812E-01  1.292744E+02 -1.561126E+01
  1.500000E-01 -2.847038E-01  1.384797E+02 -1.580190E+01
  1.600000E-01  2.352585E-08  1.477016E+02 -1.586500E+01
  1.700000E-01  3.598308E-01  1.569436E+02 -1.580258E+01
  1.800000E-01  8.002646E-01  1.662090E+02 -1.561666E+01
  1.900000E-01  1.326558E+00  1.755012E+02 -1.530926E+01
  2.000000E-01  1.943753E+00  1.848235E+02 -1.488239E+01
  2.100000E-01  2.656681E+00  1.941790E+02 -1.433804E+01
  2.200000E-01  3.469967E+00  2.035708E+02 -1.367820E+01
  2.300000E-01  4.388037E+00  2.130019E+02 -1.290482E+01
  2.400000E-01  5.415122E+00  2.224752E+02 -1.201985E+01
  2.500000E-01  6.555261E+00  2.319937E+02 -1.102521E+01
  2.600000E-01  7.812308E+00  2.415601E+02 -9.922799E+00
  2.700000E-01  9.189939E+00  2.511771E+02 -8.714500E+00
  2.800000E-01  1.069165E+01  2.608474E+02 -7.402170E+00
  2.900000E-01  1.232078E+01  2.705736E+02 -5.987646E+00
  3.000000E-01  1.408049E+01  2.803582E+02 -4.472739E+00
  3.100000E-01  1.597378E+01  2.902036E+02 -2.859241E+00
  3.200000E-01  1.800352E+01  3.001123E+02 -1.148916E+00
  3.300000E-01  2.017240E+01  3.100866E+02  6.564943E-01
  3.400000E-01  2.248299E+01  3.201288E+02  2.555272E+00
  3.500000E-01  2.493773E+01  3.302410E+02  4.545726E+00
  3.600000E-01  2.753889E+01  3.404254E+02  6.626186E+00
  3.700000E-01  3.028864E+01  3.506842E+02  8.795010E+00
  3.800000E-01  3.318904E+01  3.610192E+02  1.105058E+01
  3.900000E-01  3.624200E+01  3.714326E+02  1.339130E+01
  4.000000E-01  3.944935E+01  3.819262E+02  1.581561E+01
  4.100000E-01  4.281278E+01  3.925020E+02  1.832196E+01
  4.200000E-01  4.633390E+01  4.031617E+02  2.090884E+01
  4.300000E-01  5.001422E+01  4.139071E+02  2.357475E+01
  4.400000E-01  5.385514E+01  4.247400E+02  2.631822E+01
  4.500000E-01  5.785798E+01  4.356620E+02  2.913782E+01
  4.600000E-01  6.202399E+01  4.466748E+02  3.203212E+01
  4.700000E-01  6.635431E+01  4.577799E+02  3.499974E+01
  4.800000E-01  7.085001E+01  4.689789E+02  3.803930E+01
  4.900000E-01  7.551210E+01  4.802732E+02  4.114947E+01
  5.000000E-01  8.034151E+01  4.916645E+02  4.432892E+01
  5.100000E-01  8.533909E+01  5.031539E+02  4.757636E+01
  5.200000E-01  9.050565E+01  5.147431E+02  5.089052E+01
  5.300000E-01  9.584193E+01  5.264332E+02  5.427015E+01
  5.400000E-01  1.013486E+02  5.382256E+02  5.771404E+01
  5.500000E-01  1.070263E+02  5.501215E+02  6.122096E+01
  5.600000E-01  1.128756E+02  5.621223E+02  6.478976E+01
  5.700000E-01  1.188970E+02  5.742290E+02  6.841928E+01
  5.800000E-01  1.250910E+02  5.864429E+02  7.210838E+01
  5.900000E-01  1.314580E+02  5.987650E+02  7.585595E+01
  6.000000E-01  1.379984E+02  6.111965E+02  7.966090E+01
  6.100000E-01  1.447126E+02  6.237385E+02  8.352218E+01
  6.200000E-01  1.516009E+02  6.363920E+02  8.743872E+01
  6.300000E-01  1.586636E+02  6.491580E+02  9.140950E+01
  6.400000E-01  1.659009E+02  6.620375E+02  9.543353E+01
  6.500000E-01  1.733130E+02  6.750314E+02  9.950980E+01
  6.600000E-01  1.809001E+02  6.881407E+02  1.036374E+02
  6.700000E-01  1.886624E+02  7.013662E+02  1.078153E+02
  6.800000E-01  1.966000E+02  7.147090E+02  1.120426E+02
  6.900000E-01  2.047130E+02  7.281697E+02  1.163184E+02
  7.000000E-01  2.130015E+02  7.417493E+02  1.206419E+02
  7.100000E-01  2.214656E+02  7.554486E+02  1.250121E+02
  7.200000E-01  2.301053E+02  7.692683E+02  1.294282E+02
  7.300000E-01  2.389205E+02  7.832092E+02  1.338893E+02
  7.400000E-01  2.479115E+02  7.972721E+02  1.383947E+02
  7.500000E-01  2.570780E+02  8.114577E+02  1.429435E+02
  7.600000E-01  2.664201E+02  8.257666E+02  1.475350E+02
  7.700000E-01  2.759377E+02  8.401996E+02  1.521684E+02
  7.800000E-01  2.856309E+02  8.547574E+02  1.568428E+02
  7.900000E-01  2.954994E+02  8.694406E+02  1.615577E+02
  8.000000E-01  3.055433E+02  8.842498E+02  1.663122E+02
  8.100000E-01  3.157624E+02  8.991856E+02  1.711057E+02
  8.200000E-01  3.261567E+02  9.142487E+02  1.759374E+02
  8.300000E-01  3.367259E+02  9.294396E+02  1.808067E+02
