  3.000000E+01  9.609072E+01  9.434733E+01  3.092325E+02 -1.279597E+02 -4.424348E+02  1.099931E+01  1.181488E+01  4.440963E+00
  3.050000E+01  9.840523E+01  9.779170E+01  3.095526E+02 -1.215360E+02 -4.540040E+02  1.101156E+01  1.189455E+01  4.508544E+00
  3.100000E+01  1.007232E+02  1.012522E+02  3.098828E+02 -1.150246E+02 -4.656999E+02  1.102399E+01  1.197396E+01  4.575079E+00
  3.150000E+01  1.030448E+02  1.047293E+02  3.102232E+02 -1.084069E+02 -4.775308E+02  1.103663E+01  1.205311E+01  4.640613E+00
  3.200000E+01  1.053701E+02  1.082233E+02  3.105742E+02 -1.017654E+02 -4.894707E+02  1.104947E+01  1.213202E+01  4.705186E+00
  3.250000E+01  1.076991E+02  1.117344E+02  3.109361E+02 -9.502458E+01 -5.015462E+02  1.106252E+01  1.221070E+01  4.768837E+00
  3.300000E+01  1.100319E+02  1.152632E+02  3.113090E+02 -8.819148E+01 -5.137568E+02  1.107577E+01  1.228915E+01  4.831601E+00
  3.350000E+01  1.123686E+02  1.188099E+02  3.116933E+02 -8.133235E+01 -5.260806E+02  1.108924E+01  1.236740E+01  4.893510E+00
  3.400000E+01  1.147093E+02  1.223750E+02  3.120894E+02 -7.441407E+01 -5.385300E+02  1.110293E+01  1.244544E+01  4.954595E+00
  3.450000E+01  1.170542E+02  1.259587E+02  3.124975E+02 -6.732071E+01 -5.511495E+02  1.111684E+01  1.252328E+01  5.014885E+00
  3.500000E+01  1.194032E+02  1.295616E+02  3.129179E+02 -6.017293E+01 -5.638967E+02  1.113098E+01  1.260094E+01  5.074408E+00
