  3.000000E+01  8.089714E+01  2.017913E+01  3.037157E+02 -1.460078E+02 -4.263133E+02  9.938674E+00  1.197378E+01  5.694496E+00
  3.050000E+01  8.274749E+01  2.108073E+01  3.034576E+02 -1.444273E+02 -4.360215E+02  9.904041E+00  1.201797E+01  5.763578E+00
  3.100000E+01  8.459505E+01  2.196897E+01  3.031829E+02 -1.429533E+02 -4.457141E+02  9.868974E+00  1.206143E+01  5.831725E+00
  3.150000E+01  8.643977E+01  2.284359E+01  3.028918E+02 -1.416756E+02 -4.553634E+02  9.833462E+00  1.210414E+01  5.898967E+00
  3.200000E+01  8.828160E+01  2.370432E+01  3.025842E+02 -1.404429E+02 -4.650098E+02  9.797490E+00  1.214611E+01  5.965333E+00
  3.250000E+01  9.012047E+01  2.455090E+01  3.022596E+02 -1.392788E+02 -4.746451E+02  9.761046E+00  1.218732E+01  6.030848E+00
  3.300000E+01  9.195633E+01  2.538303E+01  3.019181E+02 -1.382709E+02 -4.842412E+02  9.724115E+00  1.222777E+01  6.095538E+00
  3.350000E+01  9.378911E+01  2.620042E+01  3.015594E+02 -1.373955E+02 -4.938024E+02  9.686681E+00  1.226746E+01  6.159427E+00
  3.400000E+01  9.561877E+01  2.700275E+01  3.011835E+02 -1.365958E+02 -5.033439E+02  9.648730E+00  1.230638E+01  6.222537E+00
  3.450000E+01  9.744523E+01  2.778972E+01  3.007900E+02 -1.359759E+02 -5.128303E+02  9.610243E+00  1.234452E+01  6.284888E+00
  3.500000E+01  9.926841E+01  2.856098E+01  3.003788E+02 -1.354340E+02 -5.222916E+02  9.571205E+00  1.238187E+01  6.346502E+00
